image,ALB,BET,DOL,LAG,NoF,OTHER,SHARK,YFT
img_00170.jpg,0.8799999952316284,0.025714285671710968,0.025714285671710968,0.10454539209604263,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968
img_00171.jpg,0.2832491099834442,0.025714285671710968,0.025714285671710968,0.20604467391967773,0.025714285671710968,0.49990788102149963,0.025714285671710968,0.025714285671710968
img_00172.jpg,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.8799999952316284,0.025714285671710968,0.025714285671710968,0.025714285671710968
img_00175.jpg,0.3361135721206665,0.025714285671710968,0.025714285671710968,0.37120872735977173,0.025714285671710968,0.27948808670043945,0.025714285671710968,0.025714285671710968
img_00180.jpg,0.35934343934059143,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.5910980105400085
img_00196.jpg,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.8799999952316284,0.025714285671710968,0.025714285671710968,0.025714285671710968
img_00212.jpg,0.03524255380034447,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.8799999952316284
img_00223.jpg,0.8799999952316284,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968
img_00230.jpg,0.8799999952316284,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968
img_00232.jpg,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.8799999952316284,0.025714285671710968
img_00244.jpg,0.8799999952316284,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.04687485843896866,0.025714285671710968
img_00272.jpg,0.8799999952316284,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968
img_00280.jpg,0.5667790770530701,0.025714285671710968,0.05397680774331093,0.025714285671710968,0.09306196123361588,0.025714285671710968,0.025714285671710968,0.2805013954639435
img_00282.jpg,0.21572545170783997,0.025714285671710968,0.025714285671710968,0.11526515334844589,0.025714285671710968,0.658437967300415,0.025714285671710968,0.025714285671710968
img_00285.jpg,0.2005693018436432,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.0351230762898922,0.025714285671710968,0.025714285671710968,0.6974820494651794
img_00289.jpg,0.8799999952316284,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968
img_00292.jpg,0.4090714454650879,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.5374297499656677
img_00302.jpg,0.11428836733102798,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.3320453464984894,0.2601768672466278,0.2582291066646576
img_00311.jpg,0.8799999952316284,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968
img_00320.jpg,0.8799999952316284,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968
img_00331.jpg,0.24783796072006226,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.16352295875549316,0.031464748084545135,0.5273248553276062
img_00358.jpg,0.07537660002708435,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.5086302161216736,0.06793323159217834,0.314378023147583
img_00374.jpg,0.8799999952316284,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968
img_00375.jpg,0.8297979831695557,0.025714285671710968,0.025714285671710968,0.1067500039935112,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.030228761956095695
img_00376.jpg,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.04211884364485741,0.11522532999515533,0.8054147958755493
img_00380.jpg,0.8799999952316284,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968
img_00383.jpg,0.8799999952316284,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968
img_00398.jpg,0.8799999952316284,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.031930334866046906
img_00407.jpg,0.8799999952316284,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968
img_00417.jpg,0.10074448585510254,0.025714285671710968,0.025714285671710968,0.03513120859861374,0.026540476828813553,0.025714285671710968,0.027447527274489403,0.7787365913391113
img_00432.jpg,0.8799999952316284,0.025714285671710968,0.037106409668922424,0.025714285671710968,0.025714285671710968,0.049286358058452606,0.025714285671710968,0.025714285671710968
img_00442.jpg,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.8799999952316284
img_00446.jpg,0.8799999952316284,0.05700739100575447,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968
img_00469.jpg,0.8799999952316284,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968
img_00473.jpg,0.8010847568511963,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.1617993712425232
img_00483.jpg,0.8799999952316284,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.031481269747018814,0.025714285671710968,0.025714285671710968,0.025714285671710968
img_00484.jpg,0.8799999952316284,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968
img_00486.jpg,0.8799999952316284,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968
img_00487.jpg,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.8799999952316284,0.025714285671710968,0.025714285671710968,0.025714285671710968
img_00493.jpg,0.08359827101230621,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.8799999952316284,0.025714285671710968,0.025714285671710968,0.025714285671710968
img_00518.jpg,0.6234422922134399,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.3502230942249298,0.025714285671710968,0.025714285671710968,0.025714285671710968
img_00533.jpg,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.16887974739074707,0.7923967242240906
img_00538.jpg,0.8799999952316284,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968
img_00543.jpg,0.8799999952316284,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968
img_00550.jpg,0.8375058770179749,0.025714285671710968,0.05347941070795059,0.025714285671710968,0.025714285671710968,0.07398907840251923,0.025714285671710968,0.025714285671710968
img_00551.jpg,0.8799999952316284,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968
img_00564.jpg,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.8799999952316284,0.025714285671710968,0.025714285671710968,0.025714285671710968
img_00575.jpg,0.41880419850349426,0.025714285671710968,0.025714285671710968,0.03660442307591438,0.06535135954618454,0.21378444135189056,0.025714285671710968,0.22983641922473907
img_00582.jpg,0.5873931646347046,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.3549331724643707,0.036453571170568466,0.025714285671710968,0.025714285671710968
img_00584.jpg,0.8799999952316284,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.0498381033539772,0.025714285671710968,0.025714285671710968,0.025714285671710968
img_00587.jpg,0.10514114052057266,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.10381447523832321,0.039610978215932846,0.7335124015808105
img_00590.jpg,0.3565557897090912,0.028684768825769424,0.025714285671710968,0.03306672349572182,0.025714285671710968,0.24318015575408936,0.15683655440807343,0.15014570951461792
img_00591.jpg,0.12200003862380981,0.025714285671710968,0.025714285671710968,0.03357449173927307,0.025714285671710968,0.34141892194747925,0.025714285671710968,0.45672252774238586
img_00598.jpg,0.8799999952316284,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968
img_00599.jpg,0.07018502801656723,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.02697330340743065,0.025714285671710968,0.8799999952316284
img_00612.jpg,0.4199592173099518,0.025714285671710968,0.025714285671710968,0.028481870889663696,0.025714285671710968,0.045129600912332535,0.06716263294219971,0.40886181592941284
img_00618.jpg,0.8799999952316284,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968
img_00620.jpg,0.8799999952316284,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968
img_00642.jpg,0.4122123420238495,0.025714285671710968,0.025714285671710968,0.5580277442932129,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968
img_00646.jpg,0.025714285671710968,0.025714285671710968,0.25359243154525757,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.7251454591751099
img_00648.jpg,0.8799999952316284,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968
img_00650.jpg,0.48036256432533264,0.025714285671710968,0.025714285671710968,0.02703489363193512,0.025714285671710968,0.05119803175330162,0.025714285671710968,0.39904698729515076
img_00654.jpg,0.8799999952316284,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968
img_00664.jpg,0.8799999952316284,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968
img_00667.jpg,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.8799999952316284,0.025714285671710968,0.025714285671710968,0.025714285671710968
img_00676.jpg,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.8799999952316284,0.025714285671710968,0.025714285671710968,0.025714285671710968
img_00697.jpg,0.025714285671710968,0.025714285671710968,0.4383188486099243,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.5592249631881714
img_00708.jpg,0.08946897089481354,0.025714285671710968,0.025714285671710968,0.026295101270079613,0.06568822264671326,0.13624437153339386,0.025714285671710968,0.6715199947357178
img_00716.jpg,0.3150315582752228,0.025714285671710968,0.025714285671710968,0.026583487167954445,0.025714285671710968,0.4723894000053406,0.025714285671710968,0.16243895888328552
img_00717.jpg,0.8799999952316284,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968
img_00718.jpg,0.8799999952316284,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968
img_00723.jpg,0.12692664563655853,0.0422053188085556,0.025714285671710968,0.025714285671710968,0.7830818891525269,0.025714285671710968,0.041304364800453186,0.025714285671710968
img_00724.jpg,0.3148300349712372,0.04173898324370384,0.025714285671710968,0.025714285671710968,0.4833078384399414,0.025714285671710968,0.11512245982885361,0.03214454650878906
img_00726.jpg,0.8772251009941101,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.09103306382894516,0.025714285671710968,0.025714285671710968,0.025714285671710968
img_00729.jpg,0.06369857490062714,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.8799999952316284,0.025714285671710968,0.025714285671710968,0.025714285671710968
img_00730.jpg,0.10578282922506332,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.1780579835176468,0.04271089658141136,0.6282621622085571
img_00757.jpg,0.8799999952316284,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968
img_00760.jpg,0.8799999952316284,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968
img_00763.jpg,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.8799999952316284,0.025714285671710968,0.025714285671710968,0.025714285671710968
img_00764.jpg,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.21455007791519165,0.025714285671710968,0.025714285671710968,0.7521265149116516
img_00765.jpg,0.08759409189224243,0.025714285671710968,0.025714285671710968,0.047707103192806244,0.025714285671710968,0.7593507766723633,0.025714285671710968,0.09402201324701309
img_00772.jpg,0.025714285671710968,0.025714285671710968,0.8799999952316284,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968
img_00773.jpg,0.8799999952316284,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968
img_00777.jpg,0.8799999952316284,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968
img_00780.jpg,0.025714285671710968,0.025714285671710968,0.6866141557693481,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.2973780930042267
img_00798.jpg,0.8799999952316284,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968
img_00808.jpg,0.8799999952316284,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968
img_00816.jpg,0.49724113941192627,0.025714285671710968,0.18374209105968475,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.2821666896343231
img_00828.jpg,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.8799999952316284,0.025714285671710968,0.025714285671710968,0.025714285671710968
img_00833.jpg,0.03370305150747299,0.025714285671710968,0.025714285671710968,0.03518027812242508,0.03463374450802803,0.15047377347946167,0.025714285671710968,0.7415336966514587
img_00837.jpg,0.8799999952316284,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968
img_00855.jpg,0.8799999952316284,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968
img_00857.jpg,0.8799999952316284,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968
img_00858.jpg,0.8799999952316284,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968
img_00865.jpg,0.8799999952316284,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968
img_00876.jpg,0.025714285671710968,0.03152308613061905,0.025714285671710968,0.025714285671710968,0.8799999952316284,0.025714285671710968,0.025714285671710968,0.025714285671710968
img_00889.jpg,0.025714285671710968,0.025714285671710968,0.8799999952316284,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968
img_00894.jpg,0.21945109963417053,0.025714285671710968,0.257656455039978,0.025714285671710968,0.07267477363348007,0.025714285671710968,0.025714285671710968,0.4321850538253784
img_00902.jpg,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.8799999952316284,0.025714285671710968
img_00914.jpg,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.8799999952316284
img_00921.jpg,0.0569249726831913,0.025714285671710968,0.04278481751680374,0.025714285671710968,0.025714285671710968,0.7239904403686523,0.025714285671710968,0.15151509642601013
img_00927.jpg,0.44703614711761475,0.041044507175683975,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.030911367386579514,0.04273086413741112,0.39114731550216675
img_00943.jpg,0.7460808157920837,0.05883612111210823,0.025714285671710968,0.025714285671710968,0.15205299854278564,0.025714285671710968,0.025714285671710968,0.042135220021009445
img_00948.jpg,0.7274388670921326,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.15374860167503357,0.025714285671710968,0.025714285671710968,0.11108328402042389
img_00950.jpg,0.62595534324646,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.37108364701271057,0.025714285671710968,0.025714285671710968,0.025714285671710968
img_00959.jpg,0.8799999952316284,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968
img_00962.jpg,0.025714285671710968,0.025714285671710968,0.8799999952316284,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.0704047679901123
img_00964.jpg,0.025714285671710968,0.025714285671710968,0.8799999952316284,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968
img_00966.jpg,0.5483142137527466,0.03332202136516571,0.025714285671710968,0.025714285671710968,0.30897656083106995,0.025714285671710968,0.025714285671710968,0.10645601898431778
img_00974.jpg,0.8799999952316284,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968
img_00979.jpg,0.7843869924545288,0.031440675258636475,0.11448348313570023,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.04521028697490692
img_00982.jpg,0.03983398154377937,0.6957088708877563,0.025714285671710968,0.025714285671710968,0.12480393052101135,0.025714285671710968,0.025714285671710968,0.11777859926223755
img_00985.jpg,0.48592978715896606,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.03845743089914322,0.4466139078140259
img_00999.jpg,0.18136698007583618,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.10643532127141953,0.032426025718450546,0.6466646790504456
img_01022.jpg,0.8799999952316284,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968
img_01031.jpg,0.8799999952316284,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968
img_01035.jpg,0.8799999952316284,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968
img_01043.jpg,0.02980121411383152,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.8799999952316284,0.025714285671710968,0.025714285671710968,0.025714285671710968
img_01058.jpg,0.8799999952316284,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968
img_01059.jpg,0.08196654915809631,0.025714285671710968,0.025714285671710968,0.03170906752347946,0.025714285671710968,0.0386584997177124,0.0539468377828598,0.7665619254112244
img_01090.jpg,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.8799999952316284,0.025714285671710968,0.025714285671710968,0.025714285671710968
img_01102.jpg,0.5780010223388672,0.027013663202524185,0.3930170238018036,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968
img_01103.jpg,0.025714285671710968,0.8799999952316284,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968
img_01116.jpg,0.8799999952316284,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968
img_01134.jpg,0.8799999952316284,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968
img_01142.jpg,0.8799999952316284,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968
img_01168.jpg,0.45944350957870483,0.025714285671710968,0.025714285671710968,0.046250179409980774,0.06690395623445511,0.37460216879844666,0.025714285671710968,0.03857769817113876
img_01171.jpg,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.8799999952316284,0.025714285671710968,0.025714285671710968,0.025714285671710968
img_01177.jpg,0.8799999952316284,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968
img_01179.jpg,0.8799999952316284,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968
img_01188.jpg,0.06678836047649384,0.025714285671710968,0.025714285671710968,0.07104131579399109,0.025714285671710968,0.360985666513443,0.025714285671710968,0.4729689359664917
img_01198.jpg,0.10860375314950943,0.02829909697175026,0.025714285671710968,0.025714285671710968,0.8522900938987732,0.025714285671710968,0.025714285671710968,0.025714285671710968
img_01204.jpg,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.8799999952316284,0.025714285671710968,0.025714285671710968,0.025714285671710968
img_01208.jpg,0.03404691070318222,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.8799999952316284,0.025714285671710968,0.025714285671710968,0.025714285671710968
img_01211.jpg,0.8799999952316284,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968
img_01213.jpg,0.8799999952316284,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968
img_01222.jpg,0.038272108882665634,0.22683459520339966,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.1309470683336258,0.49776673316955566,0.0739767849445343
img_01224.jpg,0.3295844495296478,0.025714285671710968,0.624341607093811,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968
img_01237.jpg,0.30664509534835815,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.5057105422019958,0.026952559128403664,0.03608287125825882,0.106471486389637
img_01249.jpg,0.8606541752815247,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.09879590570926666,0.025714285671710968,0.025714285671710968,0.025960806757211685
img_01253.jpg,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.8799999952316284
img_01286.jpg,0.6908400058746338,0.03234240040183067,0.025714285671710968,0.025714285671710968,0.2545347213745117,0.025714285671710968,0.025714285671710968,0.025714285671710968
img_01289.jpg,0.09853502362966537,0.025714285671710968,0.025714285671710968,0.04265403375029564,0.07338689267635345,0.030626486986875534,0.027483250945806503,0.7211357951164246
img_01325.jpg,0.029622796922922134,0.546998143196106,0.025714285671710968,0.025714285671710968,0.40761077404022217,0.025714285671710968,0.025714285671710968,0.025714285671710968
img_01328.jpg,0.8799999952316284,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968
img_01366.jpg,0.31625455617904663,0.025714285671710968,0.025714285671710968,0.4750046133995056,0.025714285671710968,0.19324399530887604,0.025714285671710968,0.025714285671710968
img_01371.jpg,0.8799999952316284,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.025714285671710968
